ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"IE00BSPLC413","ZPRV","SSGA S.E.E.II-M.U.S.C.V.W","ETF","EUR",2505497,2018-03-26,08:28,28.77,28.77,28.77,28.77,139,1
"IE00BYZK4776","2B78","ISHS IV-HEALTHC.INNOV.ETF","ETF","EUR",2505553,2018-03-26,08:28,5.444,5.444,5.444,5.444,2100,1
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,08:28,48.971,48.971,48.971,48.971,1111,1
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,08:28,204.97,204.97,204.97,204.97,10,1
"IT0003128367","ENL","ENEL S.P.A.          EO 1","Common stock","EUR",2505805,2018-03-26,08:28,4.847,4.847,4.847,4.847,927,2
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2018-03-26,08:28,17.14,17.15,17.14,17.15,539,2
"LU0635178014","E127","COMS.-MSCI EM.M.T.U.ETF I","ETF","EUR",2506035,2018-03-26,08:28,42.255,42.255,42.255,42.255,500,1
"LU0846194776","XD5E","XTR.MSCI EMU 1D","ETF","EUR",2506064,2018-03-26,08:28,38.93,38.93,38.93,38.93,15,1
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,08:28,43.185,43.185,43.185,43.185,1,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:28,0.244,0.2449,0.244,0.2448,5911,4
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,08:28,26.61,26.61,26.61,26.61,507,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,08:28,33.085,33.085,33.085,33.085,724,1
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2018-03-26,08:28,847.69,848.05,847.69,847.69,15,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,08:28,1236,1237.36,1236,1237.36,12,2
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,08:28,126.75,126.75,126.66,126.75,15,2
"US64110L1061","NFC","NETFLIX INC.      DL-,001","Common stock","EUR",2506536,2018-03-26,08:28,248.56,248.56,248.56,248.56,4,1
"US67066G1040","NVD","NVIDIA CORP.      DL-,001","Common stock","EUR",2506544,2018-03-26,08:28,191.54,191.54,191.42,191.54,207,3
"US88579Y1010","MMM","3M CO.             DL-,01","Common stock","EUR",2506577,2018-03-26,08:28,176.1,176.1,176.1,176.1,25,2
"US92826C8394","3V64","VISA INC. CL. A DL -,0001","Common stock","EUR",2506594,2018-03-26,08:28,96,96,96,96,5,1
"DE000A2E4K43","DHER","DELIVERY HERO AG NA O.N.","Common stock","EUR",2518798,2018-03-26,08:28,38.88,38.88,38.88,38.88,77,1
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,08:28,176.05,176.15,176.05,176.05,741,15
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,08:28,6.075,6.075,6.075,6.075,2186,2
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,08:28,42.58,42.63,42.58,42.63,753,6
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:28,31.895,31.895,31.79,31.79,5419,14
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,08:28,32.8,32.8,32.775,32.775,742,4
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,08:29,20.9,20.9,20.9,20.9,250,2
"AT0000644505","LEN","LENZING AG","Common stock","EUR",2504168,2018-03-26,08:29,97.55,97.55,97.55,97.55,5,1
"CA3809564097","GO5","GOLDCORP INC.","Common stock","EUR",2504198,2018-03-26,08:29,11.33,11.33,11.33,11.33,40,1
"LU0411075020","DBPD","XTR.SHORTDAX X2 DA.SW. 1C","ETF","EUR",2504272,2018-03-26,08:29,4.1225,4.1225,4.1225,4.1225,12426,2
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,08:29,72.2,72.2,72.2,72.2,50,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,08:29,134.2,134.2,134.1,134.1,167,3
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:29,36.31,36.31,36.27,36.27,875,5
"DE000A0H08H3","EXH3","IS.S.E.600 FO.+B.U.ETF A.","ETF","EUR",2504326,2018-03-26,08:29,61.12,61.12,61.12,61.12,33,1
"DE000A0JC8S7","D6H","DATAGROUP SE  INH. O.N.","Common stock","EUR",2504338,2018-03-26,08:29,39.75,39.75,39.75,39.75,145,2
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2018-03-26,08:29,66.55,66.6,66.55,66.6,357,4
"DE000A0SMSH2","MUX","MUTARES AG","Common stock","EUR",2504399,2018-03-26,08:29,18.35,18.35,18.35,18.35,1100,1
"DE000A0V9YT0","4RT2","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504420,2018-03-26,08:29,1.1844,1.1844,1.1844,1.1844,1000,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,08:29,17.02,17.02,17.01,17.01,953,2
"DE000A0XYGA7","TTR1","TECHNOTRANS AG NA O.N.","Common stock","EUR",2504432,2018-03-26,08:29,40.55,40.6,40.55,40.55,157,4
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,08:29,24.64,24.64,24.64,24.64,185,2
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,08:29,24.4,24.43,24.4,24.42,1341,7
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,08:29,48.16,48.18,48.14,48.18,73,3
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:29,197,197.05,196.95,197,1094,10
"DE000A1H8MU2","ADD","ADLER MODEMAERKTE AG O.N.","Common stock","EUR",2504475,2018-03-26,08:29,5.1,5.1,5.1,5.1,944,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG NA","Common stock","EUR",2504492,2018-03-26,08:29,3.697,3.697,3.697,3.697,321,1
"DE000A1K0227","CNWK","CO.DON AG   INH. O.N.","Common stock","EUR",2504494,2018-03-26,08:29,6.91,6.98,6.91,6.91,3501,6
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:29,39.25,39.25,39.21,39.21,1675,6
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,08:29,71.24,71.24,71.18,71.18,344,2
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2018-03-26,08:29,40.7,40.7,40.7,40.7,319,2
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,08:29,14,14,13.96,13.96,193,2
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.","Common stock","EUR",2504532,2018-03-26,08:29,10.36,10.4,10.36,10.4,10,2
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,08:29,22.7,22.74,22.7,22.7,229,4
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2018-03-26,08:29,35.68,35.68,35.68,35.68,100,1
"DE000A13SX22","HLE","HELLA GMBH+CO. KGAA O.N.","Common stock","EUR",2504580,2018-03-26,08:29,52.05,52.05,52.05,52.05,100,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,08:29,38.39,38.43,38.39,38.43,3630,17
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,08:29,81.92,81.92,81.87,81.87,1435,9
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,08:29,90.92,90.92,90.89,90.9,3367,22
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,08:29,11.116,11.12,11.114,11.116,11691,12
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,08:29,8.936,8.937,8.935,8.937,12262,16
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,08:29,28.46,28.46,28.44,28.44,2455,7
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,08:29,30.14,30.14,30.14,30.14,135,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,08:29,73.3,73.32,73.3,73.32,468,5
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,08:29,23.07,23.07,23.07,23.07,1509,6
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,08:29,61.58,61.66,61.58,61.66,605,4
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,08:29,87.82,87.82,87.82,87.82,138,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,08:29,64.84,64.84,64.82,64.82,128,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2018-03-26,08:29,27.52,27.52,27.52,27.52,127,1
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,08:29,64.32,64.32,64.32,64.32,418,1
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,08:29,17.49,17.49,17.485,17.485,1476,3
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2018-03-26,08:29,24.24,24.24,24.21,24.21,422,2
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2018-03-26,08:29,29,29,28.96,28.96,284,3
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,08:29,154.7,154.7,154.45,154.5,546,12
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,08:29,135.7,135.7,135.7,135.7,50,1
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2018-03-26,08:29,45.17,45.17,45.17,45.17,261,3
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2018-03-26,08:29,36.205,36.205,36.205,36.205,325,1
"DE0005008007","ADL","ADLER REAL ESTATE AG","Common stock","EUR",2504874,2018-03-26,08:29,13.3,13.3,13.3,13.3,1,1
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,08:29,52.32,52.34,52.28,52.28,473,7
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,08:29,11.246,11.252,11.244,11.252,11926,14
"DE0005156004","GGS","GIGASET AG O.N.","Common stock","EUR",2504891,2018-03-26,08:29,0.73,0.73,0.73,0.73,6760,1
"DE0005157101","HNL","DR. HOENLE AG O.N.","Common stock","EUR",2504893,2018-03-26,08:29,70.8,70.8,70.8,70.8,61,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,08:29,85.03,85.03,84.97,85.01,3609,29
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,08:29,73.2,73.2,73.2,73.2,4,1
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,08:29,87.2,87.2,87.18,87.18,330,4
"DE0005220909","NXU","NEXUS AG O.N.","Common stock","EUR",2504913,2018-03-26,08:29,25.1,25.1,25.1,25.1,8,1
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2018-03-26,08:29,50.2,50.2,50.2,50.2,112,3
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2018-03-26,08:29,38.25,38.25,38.25,38.25,120,1
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,08:29,79.35,79.35,79.35,79.35,93,1
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,08:29,218.2,218.2,218.2,218.2,23,1
"DE0005550602","DRW8","DRAEGERWERK ST.A.O.N.","Common stock","EUR",2504951,2018-03-26,08:29,59.6,59.6,59.5,59.5,481,5
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,08:29,76.2,76.35,76.15,76.35,418,6
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,08:29,35.23,35.23,35.2,35.2,4485,6
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,08:29,12.955,12.955,12.95,12.955,9692,4
"DE0005558696","PGN","PARAGON AG","Common stock","EUR",2504955,2018-03-26,08:29,74.8,74.8,74.8,74.8,299,2
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,08:29,90.58,90.58,90.58,90.58,7,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2018-03-26,08:29,65.95,65.95,65.95,65.95,133,2
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,08:29,60.82,60.82,60.74,60.74,2452,9
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,08:29,81.34,81.34,81.28,81.28,342,7
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2018-03-26,08:29,41.45,41.45,41.45,41.45,142,2
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,08:29,44.92,44.92,44.88,44.9,546,6
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,08:29,108.85,108.85,108.85,108.85,250,1
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,08:29,37.26,37.26,37.26,37.26,255,1
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,08:29,23.65,23.65,23.645,23.645,2850,2
"DE0006013006","HAB","HAMBORNER REIT AG O.N.","Common stock","EUR",2504998,2018-03-26,08:29,9.32,9.32,9.32,9.32,6,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,08:29,79.84,79.84,79.84,79.84,2108,8
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,08:29,104.1,104.1,104.1,104.1,99,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,08:29,82.34,82.34,82.34,82.34,100,1
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2018-03-26,08:29,148.2,148.2,148.2,148.2,1,1
"DE0006190705","HAE","HAEMATO AG O.N.","Common stock","EUR",2505013,2018-03-26,08:29,5.88,5.88,5.88,5.88,854,1
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2018-03-26,08:29,56,56,56,56,200,1
"DE0006201106","CEA","FRIWO AG O.N.","Common stock","EUR",2505015,2018-03-26,08:29,34.6,35.2,34.6,35,809,3
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,08:29,34.82,34.82,34.82,34.82,86,3
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,08:29,22.33,22.33,22.33,22.33,2997,2
"DE0006450000","LPK","LPKF LASER+ELECTRON.","Common stock","EUR",2505039,2018-03-26,08:29,8.48,8.48,8.47,8.48,800,2
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,08:29,76.26,76.26,76.2,76.2,488,8
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2018-03-26,08:29,34.64,34.64,34.64,34.64,36,1
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2018-03-26,08:29,83.95,83.95,83.95,83.95,5,1
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2018-03-26,08:29,398,398,398,398,12,1
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2018-03-26,08:29,515.5,516,515.5,515.5,20,3
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,08:29,19.93,19.935,19.93,19.93,19369,27
"DE0007037145","RWE3","RWE AG VZO O.N.","Common stock","EUR",2505073,2018-03-26,08:29,16.38,16.38,16.38,16.38,115,3
"DE0007074007","KWS","KWS SAAT SE O.N.","Common stock","EUR",2505075,2018-03-26,08:29,308,308,308,308,19,2
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,08:29,66.14,66.14,66.12,66.13,3849,10
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,08:29,84.6,84.61,84.56,84.56,4830,23
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2018-03-26,08:29,62.1,62.1,62.1,62.1,209,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,08:29,102.02,102.02,101.98,102,3143,19
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2018-03-26,08:29,84.04,84.04,84.02,84.02,81,2
"DE0007257503","CEC","CECONOMY AG  ST O.N.","Common stock","EUR",2505090,2018-03-26,08:29,9.382,9.392,9.382,9.392,317,2
"DE0007274136","STO3","STO SE+CO.KGAA VZO O.N.","Common stock","EUR",2505092,2018-03-26,08:29,114.6,114.6,114.6,114.6,62,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,08:29,96.64,96.64,96.58,96.58,340,7
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,08:29,55.8,55.85,55.7,55.75,1962,15
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,08:29,21.38,21.39,21.38,21.38,3333,7
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2018-03-26,08:29,77,77,76.9,77,260,2
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2018-03-26,08:29,157.4,157.4,157.3,157.3,135,4
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,08:29,155.54,155.54,155.44,155.5,941,15
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,08:29,25.72,25.72,25.69,25.69,3469,9
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,08:29,181.04,181.04,180.86,180.86,2585,29
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,08:29,184.85,184.85,184.8,184.85,1470,10
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2018-03-26,08:29,4.45,4.45,4.45,4.45,800,1
"FR0007063177","LYMS","LYX.NASDAQ-100 U.ETF DEO","ETF","EUR",2505190,2018-03-26,08:29,21.095,21.095,21.095,21.095,4,1
"FR0010429068","LYM7","LYXOR MSCI E.M.U.ETF C-EO","ETF","EUR",2505242,2018-03-26,08:29,10.427,10.427,10.427,10.427,93,1
"FR0010756098","AMEW","AMUNDI ETF MSCI WLD","ETF","EUR",2505287,2018-03-26,08:29,238.08,238.08,238.08,238.08,10,1
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2018-03-26,08:29,25.685,25.685,25.685,25.685,198,1
"IE00BJ0KDQ92","XDWD","X(IE)-MSCI WORLD 1C","ETF","EUR",2505424,2018-03-26,08:29,47.035,47.035,47.035,47.035,420,1
"IE00BK1PV551","XDWL","X(IE)-MSCI WORLD 1D","ETF","EUR",2505443,2018-03-26,08:29,45.266,45.266,45.266,45.266,100,1
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2018-03-26,08:29,6.435,6.435,6.435,6.435,6051,1
"IE00BYZK4776","2B78","ISHS IV-HEALTHC.INNOV.ETF","ETF","EUR",2505553,2018-03-26,08:29,5.444,5.444,5.444,5.444,20000,1
"IE00B1FZSF77","IQQ7","ISHSII-US PROP.YLD DLDIS","ETF","EUR",2505585,2018-03-26,08:29,20.22,20.22,20.22,20.22,100,1
"IE00B4L5Y983","EUNL","ISHSIII-CORE MSCI WLD DLA","ETF","EUR",2505656,2018-03-26,08:29,42.963,42.963,42.96,42.96,125,2
"IE00B42Z5J44","IBCG","ISHSV-MSCI JAPAN EO HDG A","ETF","EUR",2505672,2018-03-26,08:29,47.537,47.539,47.537,47.537,1197,2
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,08:29,48.97,48.97,48.97,48.97,1063,1
"IE0031442068","IUSA","ISHS-S+P 500 DL D","ETF","EUR",2505798,2018-03-26,08:29,21.118,21.118,21.118,21.118,125,1
"LU0274208692","DBXW","XTR.MSCI WORLD SWAP 1C","ETF","EUR",2505825,2018-03-26,08:29,46.303,46.303,46.303,46.303,430,1
"LU0340285161","UIM7","UBS-ETF-MSCI WORLD DLAD","ETF","EUR",2505890,2018-03-26,08:29,166.12,166.12,166.12,166.12,500,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,08:29,19.06,19.06,19.06,19.06,2,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2018-03-26,08:29,76.15,76.15,76.15,76.15,14,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,08:29,44.24,44.24,44.24,44.24,52,2
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,08:29,43.195,43.195,43.195,43.195,1,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,08:29,93.02,93.02,93.02,93.02,97,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,08:29,0.2444,0.2444,0.2444,0.2444,10303,4
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2018-03-26,08:29,26.6,26.6,26.6,26.6,834,4
"DE0002635281","EXSG","IS.EO ST.SEL.DIV.30 U.ETF","ETF","EUR",2506382,2018-03-26,08:29,19.24,19.24,19.24,19.24,85,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,08:29,150.15,150.2,150.15,150.15,200,2
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,08:29,136.38,136.38,136.09,136.09,538,7
"US1912161007","CCC3","COCA-COLA CO.      DL-,25","Common stock","EUR",2506461,2018-03-26,08:29,34.44,34.44,34.41,34.41,580,4
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2018-03-26,08:29,127,127,126.51,126.76,729,7
"US3755581036","GIS","GILEAD SCIENCES   DL-,001","Common stock","EUR",2506495,2018-03-26,08:29,59.67,59.77,59.67,59.67,100,3
"US4781601046","JNJ","JOHNSON + JOHNSON    DL 1","Common stock","EUR",2506514,2018-03-26,08:29,101.66,101.66,101.66,101.66,50,1
"US70450Y1038","2PP","PAYPAL HDGS INC.DL-,0001","Common stock","EUR",2506551,2018-03-26,08:29,62.89,62.89,62.89,62.89,65,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2018-03-26,08:29,248.03,248.03,248.03,248.03,20,1
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,08:29,14.72,14.72,14.72,14.72,1371,3
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,08:29,176,176.05,175.95,175.95,196,5
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,08:29,6.075,6.075,6.07,6.07,17361,7
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,08:29,42.64,42.64,42.63,42.64,313,4
"LU1704650164","BFSA","BEFESA S.A.ORD.REG. EO 1","Common stock","EUR",2759536,2018-03-26,08:29,40.45,40.45,40.45,40.45,1,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,08:29,31.8,31.8,31.8,31.8,4322,4
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,08:30,20.84,20.84,20.82,20.84,392,2
"AT0000644505","LEN","LENZING AG","Common stock","EUR",2504168,2018-03-26,08:30,97.5,97.5,97.5,97.5,80,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2018-03-26,08:30,63.12,63.12,63.12,63.12,50,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2018-03-26,08:30,72.15,72.15,72.15,72.15,30,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,08:30,36.28,36.31,36.28,36.3,2072,7
"DE000A0SMSH2","MUX","MUTARES AG","Common stock","EUR",2504399,2018-03-26,08:30,18.25,18.35,18.25,18.35,954,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,08:30,24.66,24.66,24.66,24.66,7,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,08:30,24.43,24.43,24.43,24.43,275,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,08:30,196.95,196.95,196.9,196.9,142,3
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,08:30,39.22,39.23,39.22,39.23,1162,2
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,08:30,13.95,13.95,13.94,13.94,771,7
"DE000A1681X5","SNG","SINGULUS TECHNOL. EO 1","Common stock","EUR",2504610,2018-03-26,08:30,12.7,12.72,12.7,12.72,458,2
